mode,seq,arrival_timestamp,esp_time_ms,raw_value,filtered_cloud,filtered_edge,cloud_processing_ms,edge_processing_ms,arrival_interval_ms,sender_ip,sender_port
B,201,1777386908.1444776,10100.0,0.42836,,-0.9826,0.0,24.591,61.521053314208984,192.168.100.219,1235
B,202,1777386908.1811743,10150.0,-0.312955,,-0.88811,0.0,24.443001,36.696672439575195,192.168.100.219,1235
B,203,1777386908.2312937,10200.0,1.116244,,-0.614781,0.0,24.546,50.11940002441406,192.168.100.219,1235
B,204,1777386908.2893445,10250.0,0.852858,,-0.429714,0.0,24.541,58.05087089538574,192.168.100.219,1235
B,205,1777386908.3333538,10300.0,0.977272,,-0.253347,0.0,24.608,44.00920867919922,192.168.100.219,1235
B,206,1777386908.38528,10350.0,1.239072,,-0.059516,0.0,24.525,51.9261360168457,192.168.100.219,1235
B,207,1777386908.4412885,10400.0,2.137762,,0.25097,0.0,24.568001,56.00857734680176,192.168.100.219,1235
B,208,1777386908.48236,10450.0,2.152796,,0.564847,0.0,24.466999,41.071414947509766,192.168.100.219,1235
B,209,1777386908.550763,10500.0,1.557558,,0.735005,0.0,24.496,68.40300559997559,192.168.100.219,1235
B,210,1777386908.5842028,10550.0,0.628971,,0.722935,0.0,24.283001,33.43987464904785,192.168.100.219,1235
B,211,1777386908.6350148,10600.0,2.990824,,1.090943,0.0,24.528,50.8120059967041,192.168.100.219,1235
B,212,1777386908.6822722,10650.0,2.901215,,1.340924,0.0,24.568001,47.257423400878906,192.168.100.219,1235
B,213,1777386908.7455797,10700.0,1.734319,,1.397995,0.0,24.424999,63.30752372741699,192.168.100.219,1235
B,214,1777386908.8014,10750.0,0.110761,,1.211289,0.0,24.524,55.82022666931152,192.168.100.219,1235
B,215,1777386908.8443556,10800.0,0.250167,,1.060126,0.0,24.419001,42.955636978149414,192.168.100.219,1235
B,216,1777386908.9008007,10850.0,0.751523,,1.015384,0.0,24.313,56.44512176513672,192.168.100.219,1235
B,217,1777386908.9630134,10900.0,-0.003242,,0.840297,0.0,24.490999,62.21270561218262,192.168.100.219,1235
B,218,1777386908.9972796,10950.0,-0.243538,,0.649832,0.0,24.419001,34.26623344421387,192.168.100.219,1235
B,219,1777386909.0539432,11000.0,0.775058,,0.671534,0.0,24.367001,56.66351318359375,192.168.100.219,1235
B,220,1777386909.0929008,11050.0,-0.275754,,0.509111,0.0,24.572001,38.95759582519531,192.168.100.219,1235
B,221,1777386909.1476493,11100.0,-1.288487,,0.211593,0.0,24.524,54.74853515625,192.168.100.219,1235
B,222,1777386909.187548,11150.0,-2.632016,,-0.220234,0.0,24.598,39.89863395690918,192.168.100.219,1235
B,223,1777386909.2514288,11200.0,-1.013503,,-0.323104,0.0,24.475,63.88092041015625,192.168.100.219,1235
B,224,1777386909.3264225,11250.0,-1.031051,,-0.422564,0.0,24.462999,74.99361038208008,192.168.100.219,1235
B,225,1777386909.3433483,11300.0,-1.0684,,-0.518232,0.0,24.488001,16.925811767578125,192.168.100.219,1235
B,226,1777386909.3984232,11350.0,-1.624959,,-0.670981,0.0,24.481001,55.07493019104004,192.168.100.219,1235
B,227,1777386909.444397,11400.0,-2.943967,,-1.012595,0.0,24.518999,45.973777770996094,192.168.100.219,1235
B,228,1777386909.5072818,11450.0,-2.597334,,-1.236492,0.0,24.563,62.88480758666992,192.168.100.219,1235
B,229,1777386909.5477467,11500.0,-1.585655,,-1.276686,0.0,24.334999,40.46487808227539,192.168.100.219,1235
B,230,1777386909.5932896,11550.0,-2.109186,,-1.400397,0.0,24.421,45.54295539855957,192.168.100.219,1235
B,231,1777386909.6424985,11600.0,-2.363934,,-1.552679,0.0,24.495001,49.208879470825195,192.168.100.219,1235
B,232,1777386909.694995,11650.0,-1.323472,,-1.525212,0.0,24.459,52.49643325805664,192.168.100.219,1235
B,233,1777386909.7316902,11700.0,-2.868049,,-1.740415,0.0,24.552999,36.695241928100586,192.168.100.219,1235
B,234,1777386909.7820442,11750.0,-0.145436,,-1.497594,0.0,24.544001,50.35400390625,192.168.100.219,1235
B,235,1777386909.8335807,11800.0,-2.716056,,-1.675496,0.0,24.549,51.53656005859375,192.168.100.219,1235
B,236,1777386909.8912334,11850.0,-1.026984,,-1.586605,0.0,24.471001,57.65271186828613,192.168.100.219,1235
B,237,1777386909.9312918,11900.0,-1.208917,,-1.533552,0.0,24.535,40.05837440490723,192.168.100.219,1235
B,238,1777386909.9845278,11950.0,0.04861,,-1.301306,0.0,24.597,53.23600769042969,192.168.100.219,1235
B,239,1777386910.037337,12000.0,-0.518348,,-1.177214,0.0,24.438999,52.80923843383789,192.168.100.219,1235
B,240,1777386910.083282,12050.0,-0.860897,,-1.128822,0.0,24.403999,45.944929122924805,192.168.100.219,1235
B,241,1777386910.1315928,12100.0,0.687248,,-0.831896,0.0,24.594,48.31075668334961,192.168.100.219,1235
B,242,1777386910.1816523,12150.0,0.226155,,-0.663104,0.0,24.57,50.05955696105957,192.168.100.219,1235
B,243,1777386910.2323108,12200.0,2.039213,,-0.185929,0.0,24.535,50.658464431762695,192.168.100.219,1235
B,244,1777386910.291671,12250.0,1.183205,,0.064154,0.0,24.565001,59.36026573181152,192.168.100.219,1235
B,245,1777386910.3314943,12300.0,1.720613,,0.321049,0.0,24.58,39.823293685913086,192.168.100.219,1235
B,246,1777386910.3826394,12350.0,1.564003,,0.503479,0.0,24.514999,51.145076751708984,192.168.100.219,1235
B,247,1777386910.431715,12400.0,2.174984,,0.727668,0.0,24.660999,49.07560348510742,192.168.100.219,1235
B,248,1777386910.483178,12450.0,2.56327,,0.972518,0.0,24.601999,51.46288871765137,192.168.100.219,1235
B,249,1777386910.5326374,12500.0,3.27771,,1.283888,0.0,24.572001,49.45945739746094,192.168.100.219,1235
B,250,1777386910.5828547,12550.0,2.378586,,1.437687,0.0,24.402,50.217390060424805,192.168.100.219,1235
B,251,1777386910.6332116,12600.0,2.358748,,1.569109,0.0,24.474001,50.35686492919922,192.168.100.219,1235
B,252,1777386910.682568,12650.0,2.936891,,1.760498,0.0,24.475,49.35646057128906,192.168.100.219,1235
B,253,1777386910.734111,12700.0,0.999691,,1.643242,0.0,24.518,51.54299736022949,192.168.100.219,1235
B,254,1777386910.7819657,12750.0,2.165926,,1.728712,0.0,24.396,47.85466194152832,192.168.100.219,1235
B,255,1777386910.8314023,12800.0,1.213189,,1.638756,0.0,24.447001,49.43656921386719,192.168.100.219,1235
B,256,1777386910.8836942,12850.0,0.798483,,1.497161,0.0,24.517,52.2918701171875,192.168.100.219,1235
B,257,1777386910.9316545,12900.0,0.114401,,1.248384,0.0,24.511,47.96028137207031,192.168.100.219,1235
B,258,1777386910.9825037,12950.0,1.704252,,1.33791,0.0,24.356001,50.849199295043945,192.168.100.219,1235
B,259,1777386911.0310884,13000.0,0.426527,,1.18283,0.0,24.525,48.584699630737305,192.168.100.219,1235
B,260,1777386911.0855036,13050.0,0.182384,,1.0034,0.0,24.504,54.415225982666016,192.168.100.219,1235
B,261,1777386911.1453798,13100.0,0.107781,,0.828573,0.0,24.523001,59.876203536987305,192.168.100.219,1235
B,262,1777386911.185197,13150.0,-0.495134,,0.586009,0.0,24.572001,39.81733322143555,192.168.100.219,1235
B,263,1777386911.2324624,13200.0,-1.23986,,0.263017,0.0,24.546,47.26529121398926,192.168.100.219,1235
B,264,1777386911.2953131,13250.0,-1.191666,,0.009723,0.0,24.607,62.8507137298584,192.168.100.219,1235
B,265,1777386911.3394604,13300.0,-2.422671,,-0.411135,0.0,24.573,44.14725303649902,192.168.100.219,1235
B,266,1777386911.4039443,13350.0,-3.337391,,-0.873093,0.0,24.531,64.4838809967041,192.168.100.219,1235
B,267,1777386911.4549,13400.0,-1.697532,,-0.98557,0.0,24.4,50.955772399902344,192.168.100.219,1235
B,268,1777386911.4976363,13450.0,-1.922514,,-1.119518,0.0,24.530001,42.73629188537598,192.168.100.219,1235
B,269,1777386911.5468135,13500.0,-2.537845,,-1.323583,0.0,24.518,49.17716979980469,192.168.100.219,1235
B,270,1777386911.5935981,13550.0,-3.10974,,-1.558533,0.0,24.587999,46.78463935852051,192.168.100.219,1235
B,271,1777386911.6395738,13600.0,-1.704535,,-1.579494,0.0,24.356001,45.975685119628906,192.168.100.219,1235
B,272,1777386911.6991372,13650.0,-2.217298,,-1.683379,0.0,24.447001,59.563398361206055,192.168.100.219,1235
B,273,1777386911.7411537,13700.0,-0.697092,,-1.542552,0.0,24.464001,42.01650619506836,192.168.100.219,1235
B,274,1777386911.7884505,13750.0,-1.263489,,-1.501549,0.0,24.395,47.296762466430664,192.168.100.219,1235
B,275,1777386911.8357208,13800.0,-0.504363,,-1.336262,0.0,24.429001,47.27029800415039,192.168.100.219,1235
B,276,1777386911.8872714,13850.0,-2.228925,,-1.476546,0.0,24.447001,51.55062675476074,192.168.100.219,1235
B,277,1777386911.9402628,13900.0,-0.716923,,-1.359936,0.0,24.429001,52.991390228271484,192.168.100.219,1235
B,278,1777386912.0065067,13950.0,-0.633676,,-1.242361,0.0,24.52,66.24388694763184,192.168.100.219,1235
B,279,1777386912.0400977,14000.0,-0.169386,,-1.075066,0.0,24.535999,33.59103202819824,192.168.100.219,1235
B,280,1777386912.0958827,14050.0,-0.07966,,-0.912439,0.0,24.559999,55.78494071960449,192.168.100.219,1235
B,281,1777386912.1477041,14100.0,-0.090932,,-0.791215,0.0,24.534,51.82147026062012,192.168.100.219,1235
B,282,1777386912.1899648,14150.0,-0.713422,,-0.784477,0.0,24.354,42.26064682006836,192.168.100.219,1235
B,283,1777386912.2457063,14200.0,1.709106,,-0.3755,0.0,24.431999,55.74154853820801,192.168.100.219,1235
B,284,1777386912.281279,14250.0,0.787262,,-0.196929,0.0,24.528,35.57276725769043,192.168.100.219,1235
B,285,1777386912.3324516,14300.0,1.353119,,0.040774,0.0,24.584,51.172494888305664,192.168.100.219,1235
B,286,1777386912.3815403,14350.0,2.108307,,0.34231,0.0,24.597,49.08871650695801,192.168.100.219,1235
B,287,1777386912.4316208,14400.0,3.199568,,0.749641,0.0,24.558001,50.08053779602051,192.168.100.219,1235
B,288,1777386912.4904795,14450.0,1.071608,,0.798155,0.0,24.32,58.858633041381836,192.168.100.219,1235
B,289,1777386912.531391,14500.0,1.907321,,0.983078,0.0,24.561001,40.91143608093262,192.168.100.219,1235
B,290,1777386912.5833023,14550.0,1.646133,,1.096059,0.0,24.535,51.911354064941406,192.168.100.219,1235
B,291,1777386912.6316931,14600.0,1.971583,,1.240925,0.0,24.514,48.390865325927734,192.168.100.219,1235
B,292,1777386912.6828754,14650.0,2.300343,,1.419363,0.0,24.506001,51.18227005004883,192.168.100.219,1235
B,293,1777386912.7328372,14700.0,2.290964,,1.562773,0.0,24.450001,49.96180534362793,192.168.100.219,1235
B,294,1777386912.791766,14750.0,2.444749,,1.708512,0.0,24.500999,58.928728103637695,192.168.100.219,1235
B,295,1777386912.8395636,14800.0,2.526612,,1.844176,0.0,24.443001,47.79767990112305,192.168.100.219,1235
B,296,1777386912.8825636,14850.0,1.6864,,1.822656,0.0,24.34,42.999982833862305,192.168.100.219,1235
B,297,1777386912.9333696,14900.0,-0.034583,,1.514165,0.0,24.594,50.80604553222656,192.168.100.219,1235
B,298,1777386912.993741,14950.0,1.51561,,1.509194,0.0,24.349001,60.37139892578125,192.168.100.219,1235
B,299,1777386913.0334961,15000.0,-0.274906,,1.239029,0.0,24.563,39.75510597229004,192.168.100.219,1235
B,300,1777386913.0822213,15050.0,-0.268666,,1.026447,0.0,24.511999,48.725128173828125,192.168.100.219,1235
B,301,1777386913.131266,15100.0,0.2966,,0.919125,0.0,24.403999,49.04484748840332,192.168.100.219,1235
B,302,1777386913.1827302,15150.0,-0.033567,,0.760915,0.0,24.431999,51.464080810546875,192.168.100.219,1235
B,303,1777386913.2333825,15200.0,0.155729,,0.659553,0.0,24.403999,50.652265548706055,192.168.100.219,1235
B,304,1777386913.2811859,15250.0,-0.147381,,0.523728,0.0,24.41,47.803401947021484,192.168.100.219,1235
B,305,1777386913.3320134,15300.0,-1.848896,,0.144704,0.0,24.528999,50.8275032043457,192.168.100.219,1235
B,306,1777386913.3870668,15350.0,-0.277275,,0.081051,0.0,24.372,55.0534725189209,192.168.100.219,1235
B,307,1777386913.4331586,15400.0,-1.72208,,-0.177643,0.0,24.504999,46.09179496765137,192.168.100.219,1235
B,308,1777386913.4815965,15450.0,-1.410715,,-0.358486,0.0,24.482,48.43783378601074,192.168.100.219,1235
B,309,1777386913.5315866,15500.0,-2.417748,,-0.656269,0.0,24.566,49.990177154541016,192.168.100.219,1235
B,310,1777386913.5822256,15550.0,-0.650416,,-0.659062,0.0,24.363001,50.63891410827637,192.168.100.219,1235
B,311,1777386913.6369867,15600.0,-1.455232,,-0.784161,0.0,24.473,54.76117134094238,192.168.100.219,1235
B,312,1777386913.6954217,15650.0,-1.512392,,-0.899361,0.0,24.419001,58.43496322631836,192.168.100.219,1235
B,313,1777386913.746523,15700.0,-1.638813,,-1.018116,0.0,24.424999,51.1012077331543,192.168.100.219,1235
B,314,1777386913.7885044,15750.0,-0.339292,,-0.901034,0.0,24.43,41.98145866394043,192.168.100.219,1235
B,315,1777386913.838294,15800.0,-1.140868,,-0.943138,0.0,24.414,49.7896671295166,192.168.100.219,1235
B,316,1777386913.8910666,15850.0,-1.505828,,-1.031524,0.0,24.429001,52.77252197265625,192.168.100.219,1235
B,317,1777386913.9443083,15900.0,-1.916352,,-1.172358,0.0,24.533001,53.241729736328125,192.168.100.219,1235
B,318,1777386914.0067139,15950.0,-1.745884,,-1.260056,0.0,24.455999,62.40558624267578,192.168.100.219,1235
B,319,1777386914.0450814,16000.0,-1.060195,,-1.224492,0.0,24.398001,38.367509841918945,192.168.100.219,1235
B,320,1777386914.1027389,16050.0,-0.000202,,-1.026175,0.0,24.528,57.657480239868164,192.168.100.219,1235
B,321,1777386914.1605551,16100.0,1.587252,,-0.569208,0.0,24.533001,57.816267013549805,192.168.100.219,1235
B,322,1777386914.2454865,16150.0,-1.201689,,-0.687894,0.0,24.386999,84.9313735961914,192.168.100.219,1235
B,323,1777386914.2491121,16200.0,1.222942,,-0.332306,0.0,24.570999,3.625631332397461,192.168.100.219,1235
B,324,1777386914.310369,16250.0,0.565791,,-0.153543,0.0,24.540001,61.25688552856445,192.168.100.219,1235
B,325,1777386914.3533463,16300.0,1.971703,,0.248213,0.0,24.57,42.977333068847656,192.168.100.219,1235
B,326,1777386914.4053195,16350.0,2.333348,,0.581415,0.0,24.576,51.97310447692871,192.168.100.219,1235
B,327,1777386914.4407835,16400.0,2.258332,,0.850839,0.0,24.559999,35.46404838562012,192.168.100.219,1235
B,328,1777386914.500627,16450.0,2.673758,,1.168155,0.0,24.587999,59.84354019165039,192.168.100.219,1235
B,329,1777386914.555146,16500.0,1.492136,,1.227088,0.0,24.375999,54.518938064575195,192.168.100.219,1235
B,330,1777386914.6141212,16550.0,1.859363,,1.332647,0.0,24.429001,58.9752197265625,192.168.100.219,1235
B,331,1777386914.658371,16600.0,1.7729,,1.403242,0.0,24.384001,44.249773025512695,192.168.100.219,1235
B,332,1777386914.6933138,16650.0,2.580401,,1.596161,0.0,24.489,34.9428653717041,192.168.100.219,1235
B,333,1777386914.7399316,16700.0,3.079245,,1.826012,0.0,24.580999,46.617746353149414,192.168.100.219,1235
B,334,1777386914.7933393,16750.0,2.331334,,1.911565,0.0,24.368999,53.40766906738281,192.168.100.219,1235
B,335,1777386914.8322608,16800.0,1.307352,,1.816883,0.0,24.4,38.92159461975098,192.168.100.219,1235
B,336,1777386914.8839035,16850.0,2.526548,,1.943683,0.0,24.417,51.642656326293945,192.168.100.219,1235
B,337,1777386914.9522305,16900.0,0.422728,,1.689144,0.0,24.603001,68.32695007324219,192.168.100.219,1235
B,338,1777386915.0059397,16950.0,0.297497,,1.471645,0.0,24.568001,53.70926856994629,192.168.100.219,1235
B,339,1777386915.0487156,17000.0,1.297133,,1.432253,0.0,24.398001,42.775869369506836,192.168.100.219,1235
B,340,1777386915.1046321,17050.0,1.241275,,1.402568,0.0,24.385,55.916547775268555,192.168.100.219,1235
B,341,1777386915.161171,17100.0,0.478637,,1.245264,0.0,24.474001,56.53882026672363,192.168.100.219,1235
B,342,1777386915.218173,17150.0,-1.781765,,0.736837,0.0,24.521,57.00206756591797,192.168.100.219,1235
B,343,1777386915.2400997,17200.0,-0.230379,,0.55787,0.0,24.464001,21.9266414642334,192.168.100.219,1235
B,344,1777386915.2936351,17250.0,-1.915573,,0.131108,0.0,24.511999,53.53546142578125,192.168.100.219,1235
B,345,1777386915.4145796,17300.0,-0.909427,,-0.030308,0.0,24.608,120.94449996948242,192.168.100.219,1235
B,346,1777386915.4560695,17350.0,-1.456786,,-0.208201,0.0,24.613001,41.48983955383301,192.168.100.219,1235
B,347,1777386915.4757233,17400.0,-1.318851,,-0.370444,0.0,24.624001,19.653797149658203,192.168.100.219,1235
B,348,1777386915.5261095,17450.0,-0.526042,,-0.387657,0.0,24.334999,50.38619041442871,192.168.100.219,1235
B,349,1777386915.5674713,17500.0,-0.826971,,-0.451597,0.0,24.357,41.36180877685547,192.168.100.219,1235
B,350,1777386915.5933285,17550.0,-2.834702,,-0.785036,0.0,24.514999,25.857210159301758,192.168.100.219,1235
B,351,1777386915.681175,17600.0,-1.904367,,-0.958486,0.0,24.565001,87.84651756286621,192.168.100.219,1235
B,352,1777386915.7257097,17650.0,-0.290031,,-0.84847,0.0,24.407,44.53468322753906,192.168.100.219,1235
B,353,1777386915.7998972,17700.0,-1.926468,,-1.042425,0.0,24.51,74.1875171661377,192.168.100.219,1235
B,354,1777386915.8005152,17750.0,-1.08228,,-1.053294,0.0,24.367001,0.61798095703125,192.168.100.219,1235
B,355,1777386915.9002593,17800.0,-1.894415,,-1.209231,0.0,24.472,99.74408149719238,192.168.100.219,1235
B,356,1777386915.9011807,17850.0,-1.123786,,-1.189159,0.0,24.386999,0.9214878082275391,192.168.100.219,1235
B,357,1777386915.9353058,17900.0,-1.053568,,-1.175967,0.0,24.409,34.12508964538574,192.168.100.219,1235
B,358,1777386915.9820597,17950.0,-0.910288,,-1.12825,0.0,24.355,46.753883361816406,192.168.100.219,1235
B,359,1777386916.0590098,18000.0,0.231301,,-0.879814,0.0,24.603001,76.9500732421875,192.168.100.219,1235
B,360,1777386916.1324625,18050.0,0.182115,,-0.689939,0.0,24.6,73.45271110534668,192.168.100.219,1235
B,361,1777386916.2129822,18100.0,0.937155,,-0.37312,0.0,24.617001,80.5196762084961,192.168.100.219,1235
B,362,1777386916.274672,18150.0,0.07099,,-0.288052,0.0,24.336,61.68985366821289,192.168.100.219,1235
B,363,1777386916.2757428,18200.0,-0.08684,,-0.24878,0.0,24.327,1.0707378387451172,192.168.100.219,1235
B,364,1777386916.3146787,18250.0,-0.115787,,-0.235263,0.0,24.438999,38.93589973449707,192.168.100.219,1235
B,365,1777386916.360068,18300.0,0.978583,,0.008635,0.0,24.452,45.389413833618164,192.168.100.219,1235
B,366,1777386916.4111416,18350.0,1.557255,,0.29888,0.0,24.488001,51.073551177978516,192.168.100.219,1235
B,367,1777386916.456696,18400.0,1.467945,,0.499328,0.0,24.530001,45.554399490356445,192.168.100.219,1235
B,368,1777386916.5938663,18450.0,2.534996,,0.813423,0.0,24.497999,137.17031478881836,192.168.100.219,1235
B,369,1777386916.5949123,18500.0,1.644319,,0.928141,0.0,24.535999,1.0459423065185547,192.168.100.219,1235
B,370,1777386916.6460466,18550.0,3.430644,,1.302422,0.0,24.591,51.134347915649414,192.168.100.219,1235
B,371,1777386916.6641803,18600.0,1.337003,,1.315031,0.0,24.381001,18.13364028930664,192.168.100.219,1235
B,372,1777386916.7167902,18650.0,1.198218,,1.288245,0.0,24.379,52.609920501708984,192.168.100.219,1235
B,373,1777386917.0321977,18700.0,1.602939,,1.341898,0.0,24.429001,315.40751457214355,192.168.100.219,1235
B,374,1777386917.0351543,18750.0,3.027992,,1.63825,0.0,24.58,2.9566287994384766,192.168.100.219,1235
B,375,1777386917.0363853,18800.0,1.68333,,1.646986,0.0,24.452,1.2309551239013672,192.168.100.219,1235
B,376,1777386917.0365252,18850.0,3.009795,,1.900063,0.0,24.513,0.1399517059326172,192.168.100.219,1235
B,377,1777386917.0365512,18900.0,1.970227,,1.925171,0.0,24.319,0.025987625122070312,192.168.100.219,1235
B,378,1777386917.0365732,18950.0,0.403914,,1.675661,0.0,24.530001,0.02193450927734375,192.168.100.219,1235
B,379,1777386917.03659,19000.0,0.670669,,1.508378,0.0,24.518,0.016927719116210938,192.168.100.219,1235
B,380,1777386917.0862608,19050.0,0.655736,,1.381999,0.0,24.412001,49.67069625854492,192.168.100.219,1235
B,381,1777386917.1472235,19100.0,-0.531046,,1.111069,0.0,24.566,60.962677001953125,192.168.100.219,1235
B,382,1777386917.2092354,19150.0,0.531464,,1.036144,0.0,24.437,62.0119571685791,192.168.100.219,1235
B,383,1777386917.2516618,19200.0,-0.818516,,0.79239,0.0,24.559999,42.426347732543945,192.168.100.219,1235
B,384,1777386917.2959085,19250.0,-1.376656,,0.500172,0.0,24.613001,44.246673583984375,192.168.100.219,1235
B,385,1777386917.3451402,19300.0,-1.849491,,0.200258,0.0,24.549,49.231767654418945,192.168.100.219,1235
B,386,1777386917.391051,19350.0,-1.08254,,0.020508,0.0,24.502001,45.91083526611328,192.168.100.219,1235
B,387,1777386917.4367433,19400.0,-1.325973,,-0.160504,0.0,24.576,45.69220542907715,192.168.100.219,1235
B,388,1777386917.5116885,19450.0,-1.829357,,-0.378749,0.0,24.572001,74.94521141052246,192.168.100.219,1235
B,389,1777386917.5469081,19500.0,-2.366539,,-0.626042,0.0,24.586,35.219669342041016,192.168.100.219,1235
B,390,1777386917.5959466,19550.0,-1.395487,,-0.721261,0.0,24.378,49.03841018676758,192.168.100.219,1235
B,391,1777386917.6427414,19600.0,-2.229911,,-0.918587,0.0,24.562,46.794891357421875,192.168.100.219,1235
B,392,1777386917.6885383,19650.0,-3.620742,,-1.273169,0.0,24.587,45.796871185302734,192.168.100.219,1235
B,393,1777386917.7396739,19700.0,-1.458798,,-1.295551,0.0,24.319,51.13554000854492,192.168.100.219,1235
B,394,1777386917.7867682,19750.0,-0.249308,,-1.151357,0.0,24.551001,47.09434509277344,192.168.100.219,1235
B,395,1777386917.836788,19800.0,-1.611282,,-1.222359,0.0,24.405001,50.01974105834961,192.168.100.219,1235
B,396,1777386917.901006,19850.0,-0.255265,,-1.074264,0.0,24.511999,64.21804428100586,192.168.100.219,1235
B,397,1777386917.9371438,19900.0,-0.511313,,-0.987831,0.0,24.466999,36.13781929016113,192.168.100.219,1235
B,398,1777386918.0043752,19950.0,-2.732478,,-1.275458,0.0,24.493999,67.23141670227051,192.168.100.219,1235
B,399,1777386918.0406146,20000.0,-0.800296,,-1.193543,0.0,24.438999,36.2393856048584,192.168.100.219,1235
