mode,seq,arrival_timestamp,esp_time_ms,raw_value,filtered_cloud,filtered_edge,cloud_processing_ms,edge_processing_ms,arrival_interval_ms,sender_ip,sender_port
B,400,1777386918.089965,20050.0,0.315562,,-0.946787,0.0,24.525,49.35050010681152,192.168.100.219,1235
B,401,1777386918.1380596,20100.0,-1.523588,,-1.033968,0.0,24.410999,48.09451103210449,192.168.100.219,1235
B,402,1777386918.182005,20150.0,0.16004,,-0.837011,0.0,24.573,43.9453125,192.168.100.219,1235
B,403,1777386918.2334847,20200.0,1.623993,,-0.471491,0.0,24.548,51.47981643676758,192.168.100.219,1235
B,404,1777386918.2920744,20250.0,1.602187,,-0.193703,0.0,24.613001,58.58969688415527,192.168.100.219,1235
B,405,1777386918.3321865,20300.0,1.837818,,0.05735,0.0,24.546,40.11201858520508,192.168.100.219,1235
B,406,1777386918.3956976,20350.0,0.518444,,0.116203,0.0,24.421,63.51113319396973,192.168.100.219,1235
B,407,1777386918.4337823,20400.0,1.169569,,0.274241,0.0,24.437,38.08474540710449,192.168.100.219,1235
B,408,1777386918.4826422,20450.0,1.055322,,0.39323,0.0,24.448,48.85983467102051,192.168.100.219,1235
B,409,1777386918.5325394,20500.0,1.855492,,0.616443,0.0,24.517,49.897193908691406,192.168.100.219,1235
B,410,1777386918.5816915,20550.0,2.241659,,0.873568,0.0,24.540001,49.15213584899902,192.168.100.219,1235
B,411,1777386918.6332152,20600.0,0.794154,,0.855066,0.0,24.389999,51.523685455322266,192.168.100.219,1235
B,412,1777386918.6834242,20650.0,-0.551133,,0.627315,0.0,24.566,50.20904541015625,192.168.100.219,1235
B,413,1777386918.736133,20700.0,2.797576,,1.002596,0.0,24.641001,52.70886421203613,192.168.100.219,1235
B,414,1777386918.7822235,20750.0,2.304476,,1.220484,0.0,24.500999,46.09036445617676,192.168.100.219,1235
B,415,1777386918.8319795,20800.0,1.524621,,1.274402,0.0,24.393999,49.75605010986328,192.168.100.219,1235
B,416,1777386918.8843641,20850.0,0.813705,,1.201049,0.0,24.32,52.38461494445801,192.168.100.219,1235
B,417,1777386918.932561,20900.0,-0.638998,,0.898176,0.0,24.618,48.19679260253906,192.168.100.219,1235
B,418,1777386918.9874215,20950.0,1.361337,,0.98471,0.0,24.395,54.860591888427734,192.168.100.219,1235
B,419,1777386919.032305,21000.0,-1.044971,,0.636486,0.0,24.559999,44.88348960876465,192.168.100.219,1235
B,420,1777386919.0950444,21050.0,1.650415,,0.820405,0.0,24.524,62.73937225341797,192.168.100.219,1235
B,421,1777386919.131441,21100.0,-1.429227,,0.455516,0.0,24.563,36.39674186706543,192.168.100.219,1235
B,422,1777386919.184108,21150.0,-1.296442,,0.141,0.0,24.556,52.66690254211426,192.168.100.219,1235
B,423,1777386919.2338562,21200.0,0.19554,,0.159015,0.0,24.414,49.74818229675293,192.168.100.219,1235
B,424,1777386919.3010154,21250.0,-2.112954,,-0.301297,0.0,24.548,67.15917587280273,192.168.100.219,1235
B,425,1777386919.366498,21300.0,-2.29614,,-0.711693,0.0,24.57,65.48261642456055,192.168.100.219,1235
B,426,1777386919.3870656,21350.0,-2.051268,,-0.981933,0.0,24.636999,20.567655563354492,192.168.100.219,1235
B,427,1777386919.4407787,21400.0,-2.304178,,-1.217274,0.0,24.558001,53.713083267211914,192.168.100.219,1235
B,428,1777386919.4913251,21450.0,-3.329854,,-1.517699,0.0,24.507,50.54640769958496,192.168.100.219,1235
B,429,1777386919.5363653,21500.0,-0.881189,,-1.428643,0.0,24.362,45.040130615234375,192.168.100.219,1235
B,430,1777386919.5857604,21550.0,-2.149302,,-1.54736,0.0,24.41,49.395084381103516,192.168.100.219,1235
B,431,1777386919.646944,21600.0,-2.896589,,-1.759178,0.0,24.58,61.18369102478027,192.168.100.219,1235
B,432,1777386919.6918423,21650.0,-1.779216,,-1.767195,0.0,24.392,44.898271560668945,192.168.100.219,1235
B,433,1777386919.7408304,21700.0,-2.797771,,-1.936339,0.0,24.462,48.98810386657715,192.168.100.219,1235
B,434,1777386919.796781,21750.0,-1.88331,,-1.94214,0.0,24.358999,55.95064163208008,192.168.100.219,1235
B,435,1777386919.8555875,21800.0,-1.899222,,-1.92694,0.0,24.344,58.806419372558594,192.168.100.219,1235
B,436,1777386919.8997447,21850.0,-2.027461,,-1.942979,0.0,24.341999,44.15726661682129,192.168.100.219,1235
B,437,1777386919.9443765,21900.0,-2.103467,,-1.96334,0.0,24.372,44.6317195892334,192.168.100.219,1235
B,438,1777386920.007402,21950.0,-0.045252,,-1.619887,0.0,24.58,63.025474548339844,192.168.100.219,1235
B,439,1777386920.0488207,22000.0,-0.087523,,-1.368918,0.0,24.58,41.41879081726074,192.168.100.219,1235
B,440,1777386920.0887938,22050.0,-1.138797,,-1.322852,0.0,24.322001,39.97302055358887,192.168.100.219,1235
B,441,1777386920.1405606,22100.0,-0.141219,,-1.121467,0.0,24.535999,51.76687240600586,192.168.100.219,1235
B,442,1777386920.1915748,22150.0,-0.952124,,-1.087578,0.0,24.403,51.01418495178223,192.168.100.219,1235
B,443,1777386920.2396953,22200.0,-0.462492,,-0.98912,0.0,24.511999,48.12049865722656,192.168.100.219,1235
B,444,1777386920.282994,22250.0,1.213879,,-0.653277,0.0,24.610001,43.29872131347656,192.168.100.219,1235
B,445,1777386920.3341494,22300.0,2.254907,,-0.191525,0.0,24.611,51.15532875061035,192.168.100.219,1235
B,446,1777386920.3847024,22350.0,1.191458,,0.059456,0.0,24.584,50.553083419799805,192.168.100.219,1235
B,447,1777386920.433664,22400.0,0.538544,,0.141715,0.0,24.489,48.961639404296875,192.168.100.219,1235
B,448,1777386920.4832754,22450.0,1.152013,,0.326209,0.0,24.448,49.61133003234863,192.168.100.219,1235
B,449,1777386920.5365076,22500.0,2.685099,,0.698149,0.0,24.517,53.23219299316406,192.168.100.219,1235
B,450,1777386920.5830612,22550.0,1.640659,,0.832918,0.0,24.443001,46.553611755371094,192.168.100.219,1235
B,451,1777386920.632028,22600.0,1.257859,,0.898056,0.0,24.351,48.96688461303711,192.168.100.219,1235
B,452,1777386920.6828303,22650.0,2.584538,,1.145213,0.0,24.591,50.80223083496094,192.168.100.219,1235
B,453,1777386920.73237,22700.0,0.937858,,1.110405,0.0,24.347,49.53956604003906,192.168.100.219,1235
B,454,1777386920.787838,22750.0,1.435106,,1.156157,0.0,24.374001,55.468082427978516,192.168.100.219,1235
B,455,1777386920.833278,22800.0,0.657103,,1.070146,0.0,24.400999,45.439958572387695,192.168.100.219,1235
B,456,1777386920.8816338,22850.0,1.142477,,1.090342,0.0,24.33,48.355817794799805,192.168.100.219,1235
B,457,1777386920.93269,22900.0,0.373331,,0.974442,0.0,24.431999,51.0561466217041,192.168.100.219,1235
B,458,1777386920.9883869,22950.0,0.419486,,0.884302,0.0,24.382999,55.696964263916016,192.168.100.219,1235
B,459,1777386921.0319564,23000.0,-0.419389,,0.654629,0.0,24.511999,43.56956481933594,192.168.100.219,1235
B,460,1777386921.0858667,23050.0,-0.6375,,0.423965,0.0,24.618,53.910255432128906,192.168.100.219,1235
B,461,1777386921.1321583,23100.0,-1.155056,,0.137832,0.0,24.577,46.29158973693848,192.168.100.219,1235
B,462,1777386921.183821,23150.0,-0.168091,,0.07714,0.0,24.427999,51.66268348693848,192.168.100.219,1235
B,463,1777386921.232076,23200.0,-0.188171,,0.031233,0.0,24.367001,48.254966735839844,192.168.100.219,1235
B,464,1777386921.2822602,23250.0,-1.979465,,-0.326583,0.0,24.556,50.18424987792969,192.168.100.219,1235
B,465,1777386921.337806,23300.0,-2.16405,,-0.590875,0.0,24.629,55.545806884765625,192.168.100.219,1235
B,466,1777386921.38492,23350.0,-1.698484,,-0.737584,0.0,24.478001,47.113895416259766,192.168.100.219,1235
B,467,1777386921.4324644,23400.0,-2.201819,,-0.934987,0.0,24.582001,47.54447937011719,192.168.100.219,1235
B,468,1777386921.4827266,23450.0,-3.314523,,-1.246751,0.0,24.556999,50.2622127532959,192.168.100.219,1235
B,469,1777386921.5453115,23500.0,-2.649029,,-1.445609,0.0,24.566,62.584877014160156,192.168.100.219,1235
B,470,1777386921.581877,23550.0,-1.356345,,-1.427214,0.0,24.389999,36.565542221069336,192.168.100.219,1235
B,471,1777386921.6328723,23600.0,-1.074549,,-1.376325,0.0,24.386999,50.9953498840332,192.168.100.219,1235
B,472,1777386921.6830251,23650.0,-0.003536,,-1.158,0.0,24.459999,50.15277862548828,192.168.100.219,1235
B,473,1777386921.7352827,23700.0,-1.897439,,-1.278429,0.0,24.409,52.257537841796875,192.168.100.219,1235
B,474,1777386921.7824702,23750.0,-0.776541,,-1.197231,0.0,24.427,47.18756675720215,192.168.100.219,1235
B,475,1777386921.8339026,23800.0,-0.692557,,-1.114828,0.0,24.417,51.43237113952637,192.168.100.219,1235
B,476,1777386921.8817713,23850.0,-1.49584,,-1.181714,0.0,24.459,47.86872863769531,192.168.100.219,1235
B,477,1777386921.9323251,23900.0,-0.829599,,-1.112232,0.0,24.427999,50.55379867553711,192.168.100.219,1235
B,478,1777386921.98497,23950.0,-0.492864,,-1.006912,0.0,24.516001,52.644968032836914,192.168.100.219,1235
B,479,1777386922.0349424,24000.0,-0.156847,,-0.86249,0.0,24.518,49.9722957611084,192.168.100.219,1235
B,480,1777386922.0820346,24050.0,0.414423,,-0.653064,0.0,24.518999,47.09219932556152,192.168.100.219,1235
B,481,1777386922.1318316,24100.0,1.025892,,-0.382147,0.0,24.622999,49.79705810546875,192.168.100.219,1235
B,482,1777386922.1851158,24150.0,1.590083,,-0.069818,0.0,24.625,53.2841682434082,192.168.100.219,1235
B,483,1777386922.2333777,24200.0,1.177249,,0.121511,0.0,24.591,48.26188087463379,192.168.100.219,1235
B,484,1777386922.282311,24250.0,0.099828,,0.120114,0.0,24.354,48.93326759338379,192.168.100.219,1235
B,485,1777386922.333923,24300.0,0.874891,,0.24783,0.0,24.479,51.612138748168945,192.168.100.219,1235
B,486,1777386922.3824964,24350.0,3.053226,,0.698644,0.0,24.531,48.57325553894043,192.168.100.219,1235
B,487,1777386922.4886773,24400.0,1.405898,,0.809522,0.0,24.462,106.18090629577637,192.168.100.219,1235
B,488,1777386922.4889114,24450.0,1.53177,,0.915241,0.0,24.492001,0.23412704467773438,192.168.100.219,1235
B,489,1777386922.5357497,24500.0,-0.608076,,0.706465,0.0,24.591,46.83828353881836,192.168.100.219,1235
B,490,1777386922.5866125,24550.0,1.996889,,0.891296,0.0,24.525999,50.862789154052734,192.168.100.219,1235
B,491,1777386922.6321135,24600.0,1.362884,,0.958709,0.0,24.391001,45.500993728637695,192.168.100.219,1235
B,492,1777386922.6826696,24650.0,0.802628,,0.935633,0.0,24.32,50.556182861328125,192.168.100.219,1235
B,493,1777386922.7321973,24700.0,2.552336,,1.177168,0.0,24.576,49.527645111083984,192.168.100.219,1235
B,494,1777386922.7854035,24750.0,2.579539,,1.406591,0.0,24.473,53.20620536804199,192.168.100.219,1235
B,495,1777386922.84296,24800.0,1.95646,,1.5006,0.0,24.438999,57.5563907623291,192.168.100.219,1235
B,496,1777386922.8859112,24850.0,0.082254,,1.270741,0.0,24.577,42.951345443725586,192.168.100.219,1235
B,497,1777386922.931538,24900.0,1.641575,,1.331234,0.0,24.34,45.62687873840332,192.168.100.219,1235
B,498,1777386922.9824393,24950.0,1.134274,,1.294338,0.0,24.372,50.901174545288086,192.168.100.219,1235
B,499,1777386923.0316982,25000.0,0.427438,,1.153843,0.0,24.474001,49.25894737243652,192.168.100.219,1235
B,500,1777386923.0828602,25050.0,0.497679,,1.055658,0.0,24.407,51.162004470825195,192.168.100.219,1235
B,501,1777386923.1318889,25100.0,-0.049008,,0.871898,0.0,24.559,49.028635025024414,192.168.100.219,1235
B,502,1777386923.185593,25150.0,-0.037804,,0.721739,0.0,24.561001,53.704023361206055,192.168.100.219,1235
B,503,1777386923.2357852,25200.0,-1.299049,,0.383277,0.0,24.584,50.19235610961914,192.168.100.219,1235
B,504,1777386923.2829206,25250.0,-1.940184,,0.040166,0.0,24.591999,47.135353088378906,192.168.100.219,1235
B,505,1777386923.3324792,25300.0,-0.867452,,-0.086306,0.0,24.518,49.55863952636719,192.168.100.219,1235
B,506,1777386923.3919928,25350.0,-1.287927,,-0.231515,0.0,24.535999,59.51356887817383,192.168.100.219,1235
B,507,1777386923.4326994,25400.0,-1.26311,,-0.353349,0.0,24.601999,40.706634521484375,192.168.100.219,1235
B,508,1777386923.4904175,25450.0,-1.958551,,-0.566046,0.0,24.65,57.71803855895996,192.168.100.219,1235
B,509,1777386923.5342803,25500.0,-1.799552,,-0.737783,0.0,24.580999,43.86281967163086,192.168.100.219,1235
B,510,1777386923.582858,25550.0,-2.749427,,-1.03166,0.0,24.622,48.57778549194336,192.168.100.219,1235
B,511,1777386923.6374145,25600.0,-0.051967,,-0.883926,0.0,24.415001,54.55636978149414,192.168.100.219,1235
B,512,1777386923.683538,25650.0,-1.046219,,-0.909825,0.0,24.315001,46.123504638671875,192.168.100.219,1235
B,513,1777386923.7344823,25700.0,-1.846352,,-1.063121,0.0,24.479,50.94432830810547,192.168.100.219,1235
B,514,1777386923.7853703,25750.0,-2.173214,,-1.247745,0.0,24.507999,50.8880615234375,192.168.100.219,1235
B,515,1777386923.8466802,25800.0,-0.060429,,-1.038075,0.0,24.613001,61.309814453125,192.168.100.219,1235
B,516,1777386923.8894224,25850.0,-1.127956,,-1.059964,0.0,24.447001,42.742252349853516,192.168.100.219,1235
B,517,1777386923.9336371,25900.0,-0.564169,,-0.976333,0.0,24.421,44.214725494384766,192.168.100.219,1235
B,518,1777386923.9828842,25950.0,-0.85683,,-0.964725,0.0,24.4,49.247026443481445,192.168.100.219,1235
B,519,1777386924.0318942,26000.0,-0.685949,,-0.91624,0.0,24.374001,49.01003837585449,192.168.100.219,1235
B,520,1777386924.0828602,26050.0,-0.608432,,-0.867431,0.0,24.407,50.96602439880371,192.168.100.219,1235
B,521,1777386924.1434288,26100.0,2.014586,,-0.358988,0.0,24.57,60.56857109069824,192.168.100.219,1235
B,522,1777386924.18432,26150.0,0.669719,,-0.162384,0.0,24.462999,40.891170501708984,192.168.100.219,1235
B,523,1777386924.2324874,26200.0,1.290305,,0.151544,0.0,24.541,48.16746711730957,192.168.100.219,1235
B,524,1777386924.282595,26250.0,0.169808,,0.157971,0.0,24.464001,50.107479095458984,192.168.100.219,1235
B,525,1777386924.338726,26300.0,1.395042,,0.408292,0.0,24.59,56.13112449645996,192.168.100.219,1235
B,526,1777386924.3819444,26350.0,2.414195,,0.739433,0.0,24.562,43.218374252319336,192.168.100.219,1235
B,527,1777386924.4343727,26400.0,1.348589,,0.84486,0.0,24.393,52.428245544433594,192.168.100.219,1235
B,528,1777386924.4857674,26450.0,1.987003,,1.028893,0.0,24.525999,51.39470100402832,192.168.100.219,1235
B,529,1777386924.5361278,26500.0,1.728596,,1.142442,0.0,24.423,50.36044120788574,192.168.100.219,1235
B,530,1777386924.5948465,26550.0,1.262194,,1.167793,0.0,24.405001,58.71868133544922,192.168.100.219,1235
B,531,1777386924.6318452,26600.0,1.658239,,1.256743,0.0,24.355,36.998748779296875,192.168.100.219,1235
B,532,1777386924.6822994,26650.0,2.680775,,1.486791,0.0,24.586,50.454139709472656,192.168.100.219,1235
B,533,1777386924.732167,26700.0,2.309899,,1.624135,0.0,24.485001,49.86763000488281,192.168.100.219,1235
B,534,1777386924.788397,26750.0,0.379498,,1.438128,0.0,24.500999,56.23006820678711,192.168.100.219,1235
B,535,1777386924.8339896,26800.0,2.260546,,1.575586,0.0,24.476,45.592546463012695,192.168.100.219,1235
B,536,1777386924.8820643,26850.0,1.737235,,1.604795,0.0,24.417,48.07472229003906,192.168.100.219,1235
B,537,1777386924.932221,26900.0,2.038044,,1.672837,0.0,24.399,50.156593322753906,192.168.100.219,1235
B,538,1777386925.0187232,26950.0,1.89506,,1.714413,0.0,24.362,86.5023136138916,192.168.100.219,1235
B,539,1777386925.0371246,27000.0,0.814951,,1.546511,0.0,24.492001,18.401384353637695,192.168.100.219,1235
B,540,1777386925.0820568,27050.0,-0.1982,,1.228658,0.0,24.624001,44.93212699890137,192.168.100.219,1235
B,541,1777386925.1393912,27100.0,-0.110966,,0.963156,0.0,24.586,57.33442306518555,192.168.100.219,1235
B,542,1777386925.1816103,27150.0,-0.35229,,0.695188,0.0,24.489,42.21916198730469,192.168.100.219,1235
B,543,1777386925.2400172,27200.0,-3.133825,,0.062403,0.0,24.524,58.406829833984375,192.168.100.219,1235
B,544,1777386925.2851176,27250.0,-0.910709,,-0.084576,0.0,24.583,45.10045051574707,192.168.100.219,1235
B,545,1777386925.3330843,27300.0,-1.346886,,-0.256207,0.0,24.521999,47.966718673706055,192.168.100.219,1235
B,546,1777386925.3831358,27350.0,-0.397746,,-0.272968,0.0,24.363001,50.05145072937012,192.168.100.219,1235
B,547,1777386925.4333622,27400.0,-1.954614,,-0.521212,0.0,24.549,50.226449966430664,192.168.100.219,1235
B,548,1777386925.4821963,27450.0,-2.069799,,-0.781226,0.0,24.603001,48.83408546447754,192.168.100.219,1235
B,549,1777386925.53183,27500.0,-1.066878,,-0.831433,0.0,24.385,49.63374137878418,192.168.100.219,1235
B,550,1777386925.5823183,27550.0,-2.680284,,-1.157312,0.0,24.569,50.48823356628418,192.168.100.219,1235
B,551,1777386925.6338713,27600.0,-1.181468,,-1.156871,0.0,24.372999,51.55301094055176,192.168.100.219,1235
B,552,1777386925.684479,27650.0,-0.913892,,-1.10692,0.0,24.346001,50.60768127441406,192.168.100.219,1235
B,553,1777386925.7339325,27700.0,-1.964114,,-1.260068,0.0,24.458,49.4534969329834,192.168.100.219,1235
B,554,1777386925.7869394,27750.0,-0.697915,,-1.161061,0.0,24.436001,53.006887435913086,192.168.100.219,1235
B,555,1777386925.880015,27800.0,-1.041564,,-1.130272,0.0,24.349001,93.07551383972168,192.168.100.219,1235
B,556,1777386925.8844912,27850.0,0.543504,,-0.808921,0.0,24.586,4.476308822631836,192.168.100.219,1235
B,557,1777386926.0149198,27900.0,0.092632,,-0.637793,0.0,24.503,130.42855262756348,192.168.100.219,1235
B,558,1777386926.0151336,27950.0,-0.642232,,-0.648021,0.0,24.434,0.21386146545410156,192.168.100.219,1235
B,559,1777386926.0327857,28000.0,0.327581,,-0.476214,0.0,24.583,17.652034759521484,192.168.100.219,1235
B,560,1777386926.110669,28050.0,-0.372307,,-0.461439,0.0,24.426001,77.88324356079102,192.168.100.219,1235
B,561,1777386926.1340759,28100.0,0.526565,,-0.269598,0.0,24.540001,23.406982421875,192.168.100.219,1235
B,562,1777386926.2121906,28150.0,-0.21437,,-0.258105,0.0,24.35,78.11474800109863,192.168.100.219,1235
B,563,1777386926.232796,28200.0,1.060591,,-0.031044,0.0,24.612,20.60532569885254,192.168.100.219,1235
B,564,1777386926.3154433,28250.0,1.628892,,0.271078,0.0,24.582001,82.64732360839844,192.168.100.219,1235
B,565,1777386926.3380618,28300.0,1.239972,,0.449109,0.0,24.41,22.618532180786133,192.168.100.219,1235
B,566,1777386926.4459138,28350.0,0.926337,,0.530681,0.0,24.421,107.85198211669922,192.168.100.219,1235
B,567,1777386926.458095,28400.0,2.390199,,0.894498,0.0,24.482,12.181282043457031,192.168.100.219,1235
B,568,1777386926.4949434,28450.0,3.429503,,1.375127,0.0,24.503,36.84830665588379,192.168.100.219,1235
B,569,1777386926.5585783,28500.0,0.780354,,1.27735,0.0,24.476999,63.63487243652344,192.168.100.219,1235
B,570,1777386926.5824866,28550.0,2.504174,,1.498436,0.0,24.552,23.908376693725586,192.168.100.219,1235
B,571,1777386926.6648738,28600.0,0.756434,,1.376215,0.0,24.504999,82.38720893859863,192.168.100.219,1235
B,572,1777386926.6825244,28650.0,2.085958,,1.487651,0.0,24.438,17.650604248046875,192.168.100.219,1235
B,573,1777386926.7635138,28700.0,1.349299,,1.465851,0.0,24.431999,80.98936080932617,192.168.100.219,1235
B,574,1777386926.7834923,28750.0,2.112429,,1.573807,0.0,24.427,19.97852325439453,192.168.100.219,1235
B,575,1777386926.8657277,28800.0,2.043433,,1.648957,0.0,24.385,82.23533630371094,192.168.100.219,1235
B,576,1777386926.8826914,28850.0,0.105489,,1.378006,0.0,24.559999,16.963720321655273,192.168.100.219,1235
B,577,1777386926.966118,28900.0,0.659928,,1.257671,0.0,24.361,83.42671394348145,192.168.100.219,1235
B,578,1777386926.984189,28950.0,-0.442921,,0.94803,0.0,24.587,18.07093620300293,192.168.100.219,1235
B,579,1777386927.0934532,29000.0,0.962854,,0.944911,0.0,24.367001,109.26413536071777,192.168.100.219,1235
B,580,1777386927.0936632,29050.0,-0.129002,,0.751094,0.0,24.538,0.21004676818847656,192.168.100.219,1235
B,581,1777386927.1715083,29100.0,-1.299475,,0.381291,0.0,24.57,77.84509658813477,192.168.100.219,1235
B,582,1777386927.1829088,29150.0,0.051543,,0.324223,0.0,24.407,11.400461196899414,192.168.100.219,1235
B,583,1777386927.2460864,29200.0,-1.174256,,0.078991,0.0,24.582001,63.17758560180664,192.168.100.219,1235
B,584,1777386927.2936885,29250.0,-0.766039,,-0.065045,0.0,24.447001,47.602176666259766,192.168.100.219,1235
B,585,1777386927.3394086,29300.0,0.256535,,-0.012937,0.0,24.299,45.72010040283203,192.168.100.219,1235
B,586,1777386927.3827505,29350.0,-1.667449,,-0.279053,0.0,24.556999,43.341875076293945,192.168.100.219,1235
B,587,1777386927.4370732,29400.0,-1.642011,,-0.488596,0.0,24.539,54.32271957397461,192.168.100.219,1235
B,588,1777386927.4875693,29450.0,-1.322767,,-0.620075,0.0,24.438999,50.49610137939453,192.168.100.219,1235
B,589,1777386927.5383065,29500.0,-2.216628,,-0.873772,0.0,24.493,50.73714256286621,192.168.100.219,1235
B,590,1777386927.5844352,29550.0,-2.938719,,-1.219011,0.0,24.551001,46.12874984741211,192.168.100.219,1235
B,591,1777386927.6374674,29600.0,-2.221713,,-1.370106,0.0,24.451,53.03215980529785,192.168.100.219,1235
B,592,1777386927.6855366,29650.0,-1.595895,,-1.413369,0.0,24.388,48.06923866271973,192.168.100.219,1235
B,593,1777386927.73233,29700.0,-1.15363,,-1.374536,0.0,24.313,46.793460845947266,192.168.100.219,1235
B,594,1777386927.7860672,29750.0,-2.539518,,-1.56419,0.0,24.497999,53.73716354370117,192.168.100.219,1235
B,595,1777386927.8345592,29800.0,-0.106951,,-1.335705,0.0,24.546,48.4919548034668,192.168.100.219,1235
B,596,1777386927.8880103,29850.0,-0.951545,,-1.26688,0.0,24.459999,53.4510612487793,192.168.100.219,1235
B,597,1777386927.9332101,29900.0,-0.436538,,-1.127303,0.0,24.473,45.19987106323242,192.168.100.219,1235
B,598,1777386927.9825206,29950.0,-0.558638,,-1.043341,0.0,24.527,49.31044578552246,192.168.100.219,1235
B,599,1777386928.0406969,30000.0,-0.221654,,-0.909367,0.0,24.466,58.176279067993164,192.168.100.219,1235
